Date,1913.HK,CPRI,EL,KER.PA,LUXE,MC.PA,RMS.PA,TPR,^GSPC,^HSI,^STOXX50E,^VIX
2025-06-09,50.150001525878906,17.40999984741211,68.26577758789062,177.0330047607422,9.279999732971191,460.0135498046875,2301.8056640625,78.47550201416016,6005.8798828125,24181.4296875,,17.15999984741211
2025-06-10,50.45000076293945,17.59000015258789,69.71024322509766,181.1963653564453,9.270000457763672,463.23284912109375,2323.586181640625,79.11907958984375,6038.81005859375,24162.869140625,5415.3798828125,16.950000762939453
2025-06-11,50.650001525878906,18.030000686645508,69.11663055419922,179.58282470703125,9.0,459.08685302734375,2336.45654296875,80.94085693359375,6022.240234375,24366.939453125,5393.14990234375,17.260000228881836
2025-06-12,49.150001525878906,17.84000015258789,69.24524688720703,173.9652557373047,8.84000015258789,457.379638671875,2311.7060546875,81.38640594482422,6045.259765625,24035.380859375,5360.81982421875,18.020000457763672
2025-06-13,46.900001525878906,16.540000915527344,66.59376525878906,171.89352416992188,8.279999732971191,450.1119079589844,2272.10498046875,78.12896728515625,5976.97021484375,23892.560546875,5290.47021484375,20.81999969482422
2025-06-16,47.650001525878906,17.399999618530273,73.79629516601562,192.11277770996094,8.180000305175781,455.9163513183594,2282.9951171875,83.42601776123047,6033.10986328125,24060.990234375,5339.56982421875,19.110000610351562
2025-06-17,47.45000076293945,16.829999923706055,73.99417114257812,184.26412963867188,8.039999961853027,449.4290466308594,2271.114990234375,81.94086456298828,5982.72021484375,23980.30078125,5288.68017578125,21.600000381469727
2025-06-18,48.04999923706055,17.09000015258789,73.92491912841797,179.94139099121094,7.900000095367432,452.69708251953125,2258.24462890625,83.40621185302734,5980.8701171875,23710.689453125,5266.91015625,20.139999389648438
2025-06-19,47.150001525878906,,,174.20428466796875,,441.4784240722656,2203.793212890625,,,23237.740234375,5197.02978515625,
2025-06-20,47.70000076293945,16.81999969482422,74.38992309570312,178.3079071044922,7.849999904632568,438.9420471191406,2234.484130859375,83.49532318115234,5967.83984375,23530.48046875,5233.580078125,20.6200008392334
2025-06-23,47.79999923706055,16.780000686645508,77.99118041992188,174.80191040039062,7.659999847412109,438.7956848144531,2241.414306640625,84.9012680053711,6025.169921875,23689.130859375,5221.89990234375,19.829999923706055
2025-06-24,48.54999923706055,16.90999984741211,76.2301254272461,179.76210021972656,8.0600004196167,442.4539489746094,2253.29443359375,86.39632415771484,6092.18017578125,24177.0703125,5297.06982421875,17.479999542236328
2025-06-25,48.900001525878906,16.979999542236328,76.73469543457031,176.11666870117188,7.940000057220459,433.9179992675781,2243.394287109375,84.57453918457031,6092.16015625,24474.669921875,5252.009765625,16.760000228881836
2025-06-26,48.349998474121094,17.530000686645508,78.18905639648438,173.7859649658203,8.09000015258789,426.84539794921875,2211.713623046875,85.36661529541016,6141.02001953125,24325.400390625,5244.02978515625,16.59000015258789
2025-06-27,47.599998474121094,17.579999923706055,79.2377700805664,183.46730041503906,7.900000095367432,438.30792236328125,2252.3046875,86.247802734375,6173.06982421875,24284.150390625,5325.64013671875,16.31999969482422
2025-06-30,48.70000076293945,17.700000762939453,79.94022369384766,183.82586669921875,7.940000057220459,433.7229309082031,2276.06494140625,86.94087982177734,6204.9501953125,24072.279296875,5303.240234375,16.729999542236328
2025-07-01,,18.209999084472656,84.2043685913086,194.74227905273438,7.889999866485596,457.5747375488281,2290.915283203125,86.0794906616211,6198.009765625,,5282.43017578125,16.829999923706055
