Date,1913.HK,CPRI,EL,KER.PA,LUXE,MC.PA,RMS.PA,TPR,^GSPC,^HSI,^STOXX50E,^VIX
2024-07-02,,-0.014551047381328681,0.00463908053820633,-0.019990145376152867,-0.015904987566028095,-0.003376587518222605,0.0,-0.035142278281093814,0.0061762057711850496,,-0.004810783124203133,-0.015670467805554818
2024-07-03,-0.013233574274589016,-0.0029957623040259653,0.0053694871844024395,0.003788209198605818,-0.049291245848773,0.007301299403900869,0.007110648187271163,-0.008671143513156532,0.0050715622695336636,0.011717230452698303,0.012048149009733508,0.0049751694580224505
2024-07-04,0.021959609183974656,,,0.015755456015288882,,0.00697069240873925,0.00235918100349159,,,0.002761086654033238,0.004356395185653905,
2024-07-05,-0.01841344623000603,,,-0.0023848515657277644,,-0.00473470459561543,-0.002831544509879089,,,-0.012765085269651895,-0.0016233472356817203,
2024-07-08,-0.0008853450912428112,0.018692164747346727,0.0014094583274710608,-0.028303041609112352,-0.04941929725077565,-0.02932017117882744,-0.012842115137152426,0.043150989235682245,0.0010161824764044329,-0.015601686803808126,-0.0019217710191512104,-0.00885314910859194
2024-07-09,-0.008003647682606503,-0.0008821873342201002,-0.021736864922133652,-0.011735843501322214,-0.03132244105220812,-0.012729783012366101,-0.013494088436723282,-0.008386216887856726,0.0007407974780654752,-4.736903201937895e-05,-0.013411918247340945,0.011254165621822165
2024-07-10,-0.013483313167532195,0.0029376775366247746,-0.019378547442414136,0.009430412541026043,-0.018349120606183555,0.015457021538071533,0.012056953005375882,0.018830124017372232,0.010156314878105886,-0.002946748446728701,0.0112021162749441,0.026815498252858585
2024-07-11,0.004514667852987586,0.031189303797076354,-0.005887626596605425,0.01950394353608776,0.12801846873701728,0.017619187326603444,0.014751614074887289,0.026332811092170977,-0.008801649969266724,0.020432398799983684,0.0034766089080242655,0.0054326632319714845
2024-07-12,0.012533771694336884,0.018033827936793884,0.017076186381271213,0.023414675685080603,-0.047975837479692,0.020630711037920788,0.02472733639633952,0.009613221030534549,0.00550186402496512,0.025526186394101865,0.013352655905351268,-0.03625298783869797
2024-07-15,-0.039932741946781626,-0.02145163064628794,-0.022701551545573923,-0.054214699546122895,-0.07542368997896022,-0.026847207914114223,-0.026145332578549837,-0.03288098812421156,0.0028222164233526843,-0.015282401520381232,-0.011950946178594815,0.05161425837245012
2024-07-16,-0.025317811718130377,0.009936271530227053,-0.0004951372667282787,-0.03145756012053946,0.0,-0.019318034302675525,-0.023451633863427853,0.011236083634045888,0.0063690499714532745,-0.016112682377024023,-0.007105054260695843,0.005321160122665793
2024-07-17,0.018815252280358817,-0.013938546497600594,-0.0030743956311253704,0.008634507079315871,-0.02095540033448757,-0.0027491268137368632,0.0,-0.008649873977920402,-0.014025441523645543,0.0006445181161764652,-0.011458292968303977,0.09330942042807858
2024-07-18,-0.012189595554725223,-0.02142530420546873,-0.03826751295950512,0.01155545438867713,-0.035932032486412774,0.00014508476616840687,0.0009680002548214818,-0.021358257128789606,-0.007847112145350072,0.0021960815912057436,-0.004372217934819051,0.09543578773519995
2024-07-19,-0.006625656725633628,-0.014443814105417948,0.023256801385737415,-0.008376414692650762,-0.01970505256363134,-0.015327748415458678,-0.00242185046595504,-0.011095075441140995,-0.007165879226406085,-0.020499044193070567,-0.008843677192443505,0.03636765272324057
2024-07-22,0.012270058896180014,0.009456326180996755,0.01858024447162141,0.012146339001013081,0.009901061633650749,0.017931790463027255,0.01109242146108462,0.013490877858266364,0.010734217246220293,0.012449747576364028,0.014437683330697176,-0.10253967725977965
2024-07-23,0.031396912671205375,-0.010941967103197638,-0.0107464214328642,-0.012622516039730266,0.009803990929980647,-0.0007227268810670139,-0.0014398345993235314,-0.015190250668650917,-0.0015593176939461904,-0.009487058469440136,0.003945265021774662,-0.012824987101443355
2024-07-24,-0.05608945702791862,-0.02042727340998789,-0.0016020499938741665,-0.04647454100702555,-0.017220522429697172,-0.0476773318465872,-0.02086949268838105,-0.032595509977614234,-0.02342124222289286,-0.009103382410430587,-0.011234710998652352,0.20338443394305505
2024-07-25,-0.0019249230192570287,0.010866409330201483,0.0010015918385798844,-0.07762002965673072,0.04369622873511325,-0.010366096896664187,-0.015818400891737288,-0.004780431388241944,-0.005155889019717259,-0.01684372411260277,-0.010460045343915961,0.023014614095178493
2024-07-26,0.027555111393970887,0.013122723885361653,0.008174773869276281,0.021517796330489912,-0.019185222072722257,0.01596143337168267,0.03332005526648222,0.029081163712338164,0.011029420409570924,-3.522636006094023e-05,0.010589592616549555,-0.11893482396303547
2024-07-29,0.030459268653204766,-0.0014825573210701143,9.931255606481004e-05,-0.004231419293689416,0.004830922540104382,-0.01274856313058062,-0.02389772020409305,-0.011332989361532526,0.0008129795718284517,0.012669843247688847,-0.009735641697770601,0.0127313628261293
2024-07-30,-0.019275512145182087,0.007391016479679577,-0.012889246589547862,0.015428040107506038,-0.007255221638197869,-0.0035191395526730073,0.0009866248328208966,-0.014726260387539016,-0.0049725143613676215,-0.013751448765087116,0.005304243710763195,0.06359682001889519
2024-07-31,0.04441148592371773,-0.012150092785504291,0.001707957631355592,-0.010141585489499493,-0.03206190229257956,0.0009191157706838835,-0.0024684820495880894,0.00801420597383995,0.015669980701917767,0.019896681166008276,0.006576128060007685,-0.07816016987934357
2024-08-01,0.05518639778849481,-0.0074817046031383765,-0.02531506661785392,-0.0263547364504129,-0.025382048693924537,-0.016988862290203296,-0.00644681595243868,-0.02372643940107298,-0.013788123791990166,-0.0022879764442151084,,0.1277844414592625
